Nombre,Tipo,Fecha inicio,Fecha fin,GPS,Municipio,Precio,Provincia
"Sábados Musicales 2022, En El Museo De Bellas Artes De Álava: Las Mil Caras Del Amor",Concierto,20221105,20221105,"42.846718,-2.671635",Vitoria-Gasteiz,0,Araba
"Auzo Eszena 2022: Otsoa, Funambulista Eta Baso Sorgindua",Teatro,20221105,20221105,"42.846718,-2.671635",Vitoria-Gasteiz,5 €,Araba
Zornotzako Luis Urrengoetxea Kaleko Jaiak,Concierto,20221105,20221105,"43.220496,-2.733236",Amorebieta-Etxano,Gratis,Bizkaia
Ciclo Sendaberri: Conservando Memoria,Teatro,20221105,20221105,"42.839964,-1.641193",Ansoáin/Antsoain,0,Navarra
Ciclo Sendaberri: El Rey Tuerto,Teatro,20221105,20221105,"42.664214,-2.031341",Estella-Lizarra,0,Navarra
Munduari Itzulia 80 Egunetan,Actividad Infantil,20221105,20221105,"43.267454,-2.020169",Lasarte-Oria,0,Gipuzkoa
Serrana,Teatro,20221105,20221105,"43.193923,-2.589165",Berriz,6 € (bazkideak 4 €),Bizkaia
Festival De Teatro De Santurtzi 2022: Búho,Teatro,20221105,20221105,"43.328711,-3.031772",Santurtzi,12€,Bizkaia
20.000 Legoa Itsaspeko Zaborretan,Actividad Infantil,20221105,20221105,"43.296826,-2.985259",Barakaldo,2 / 3 €,Bizkaia
Euskadiko Orkestra: Matinée 3 - Sexteto Apasionado,Concierto,20221105,20221105,"43.320725,-1.984449",Donostia-San Sebastián,11 €,Gipuzkoa
Kutixik Jaialdia 2022,Festival,20221105,20221105,"43.320725,-1.984449",Donostia-San Sebastián,10€ / 15€,Gipuzkoa
Ur Bizitan,Danza,20221105,20221105,"43.320725,-1.984449",Donostia-San Sebastián,10€,Gipuzkoa
Zombie Jaialdia 2022,Concierto,20221105,20221105,"43.320725,-1.984449",Donostia-San Sebastián,25€ / 30€,Gipuzkoa
The Tree,Danza,20221105,20221105,"43.320725,-1.984449",Donostia-San Sebastián,28€ / 22€ / 12€,Gipuzkoa
Dinamita + Karne Cruda + State Alerta,Concierto,20221105,20221105,"43.320725,-1.984449",Donostia-San Sebastián,12 / 15 €,Gipuzkoa
Ghost Number,Concierto,20221105,20221105,"43.320725,-1.984449",Donostia-San Sebastián,12 / 15 €,Gipuzkoa
-Gailu + Rukula,Concierto,20221105,20221105,"43.136978,-2.073914",Tolosa,8 €,Gipuzkoa
Olatz Salvador,Concierto,20221105,20221105,"43.136978,-2.073914",Tolosa,5 €,Gipuzkoa
Facu Díaz: “Se Pudrió Todo”,Teatro,20221105,20221105,"43.256963,-2.923441",Bilbao,20€,Bizkaia
Festival Arte Con Memoria,Festival,20221105,20221105,"42.817643,-1.648541",Pamplona/Iruña,5€,Navarra
Taller De Fotografía Estenopeica A Cámara Lenta Con Koldo Mendaza Y Piko Zuluoeta,Formación,20221105,20221105,"42.846718,-2.671635",Vitoria-Gasteiz,"5,10 €",Araba
Festival De Teatro Amateur De Alegria-Dulantzi 2022: Un Desastre De Función,Teatro,20221105,20221105,"42.841492,-2.513507",Alegría-Dulantzi,"1,5 / 3 €",Araba
La Fase + Phase Ii Phase,Concierto,20221105,20221105,"42.846718,-2.671635",Vitoria-Gasteiz,14 / 18 €,Araba
Xxiv Muestra De Teatro De Aquí: Otro Cuento,Teatro,20221105,20221105,"42.817643,-1.648541",Pamplona/Iruña,"Entrada libre, previa inscripción",Navarra
Encuentros De Teatro Vasco De Azpeitia 2022: Tarzan,Actividad Infantil,20221105,20221105,"43.183900834486366,-2.2654151916503906",Azpeitia,5 €,Gipuzkoa
Uanna,Teatro,20221105,20221105,"43.136978,-2.073914",Tolosa,4 / 7 €,Gipuzkoa
Act Festival 2022: Aclucalls,Danza,20221105,20221105,"43.256963,-2.923441",Bilbao,0,Bizkaia
Act Festival 2022: The Gravity Between Us,Danza,20221105,20221105,"43.256963,-2.923441",Bilbao,0,Bizkaia
Coro Sarea De Ugao,Concierto,20221105,20221105,"43.054361,-2.333641",Legazpi,Gratis,Gipuzkoa
Mendeku Diskak,Concierto,20221104,20221105,"43.317233,-2.678958",Gernika-Lumo,0,Bizkaia
Darren Hayman,Concierto,20221105,20221105,"43.320725,-1.984449",Donostia-San Sebastián,12 / 15 €,Gipuzkoa
Skimetraje 2022 - Ix Festival Internacional De Cine De Ski Y Snowboard,Festival,20221104,20221105,"42.817643,-1.648541",Pamplona/Iruña,"7,5€",Navarra
Haziaraba In The Mapping 2022: Xokolat,Actividad Infantil,20221105,20221105,"42.590459,-2.792992",Labastida,0,Araba
Pasadena,Conferencia,20221105,20221105,"42.91227,-2.191457",Altsasu/Alsasua,12 €,Navarra
Festival Kutixik 2022: Muare + Gilda + Neu Troia + Lumi + Mihise + Joseba B. Lenoir Gang,Concierto,20221105,20221105,"43.320725,-1.984449",Donostia-San Sebastián,10 / 15 €,Gipuzkoa
Zeker + Ameba + Mugi Pandero + Dj Angeritz,Concierto,20221105,20221105,"43.254146,-2.477354",Etxebarria,Gratis,Bizkaia
Su Beltza Eguna2022: Capsula + John Dealer And The Coconuts + Elbereth + Emaion + Los Notas + Oxida + The Bluesy Boys,Concierto,20221105,20221105,"43.054361,-2.333641",Legazpi,Gratis,Gipuzkoa
Zakill + Occhi Di Farfalla + Pottoka,Concierto,20221105,20221105,"43.16452,-1.510798",Baztan,Gratis,Navarra
Piztiak,Concierto,20221105,20221105,"43.093881,-2.011392",Orexa,Gratis,Gipuzkoa
Kaos Etiliko + Reincidentes,Concierto,20221105,20221105,"43.220496,-2.733236",Amorebieta-Etxano,Gratis,Bizkaia
Titereszena 2022-2023: Uanna,Actividad Infantil,20221105,20221105,"43.136978,-2.073914",Tolosa,0,Gipuzkoa
Xvi Muestra Internacional De Títeres Para Aldultos: Pasos Largos,Teatro,20221105,20221105,"43.118217,-2.413358",Bergara,0,Gipuzkoa
Bazter Fest 2022,Festival,20221105,20221105,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
Gure Kanoa,Teatro,20221105,20221105,"42.962987,-2.917596",Urkabustaiz,0,Araba
Ogiak Hizketan Baleki,Teatro,20221105,20221105,"42.692918,-2.37149",Campezo,0,Araba
Basquedokfestival 2022 - Festival De Fotografía Documental Del País Vasco,Festival,20221102,20221106,"43.256963,-2.923441",Bilbao,0,Bizkaia
Gatibu + Edantza,Concierto,20221106,20221106,"43.392728,-1.456927",Aïcirits-Camou-Suhast,5 €,Iparralde
Celestina Infernal,Teatro,20221106,20221106,"43.169068,-2.632655",Durango,"7,5 / 10 €",Bizkaia
Feria Del Libro Antiguo Y De Ocasión De Bilbao 2022,Feria,20221021,20221106,"43.256963,-2.923441",Bilbao,0,Bizkaia
Girando Por Navarra 2022: Timbakada,Concierto,20221106,20221106,"42.297052,-1.878324",Azagra,5 €,Navarra
Tom Kublin Para Balenciaga. Una Colaboración Inusual,Exposición,20220610,20221106,"43.303261,-2.204363",Getaria,10 €,Gipuzkoa
Lear,Teatro,20221104,20221106,"43.256963,-2.923441",Bilbao,11€ / 21€,Bizkaia
Ruth Orkin. La Ilusión Del Tiempo,Exposición,20220707,20221106,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Seminario Internacional De Cine De Tabakalera 2022,Conferencia,20221104,20221106,"43.320725,-1.984449",Donostia-San Sebastián,0,Gipuzkoa
El Dios Del Pop,Teatro,20221105,20221106,"43.256963,-2.923441",Bilbao,7 / 14 €,Bizkaia
Andreu Casanova: Tinder Sorpresa,Teatro,20221106,20221106,"43.256963,-2.923441",Bilbao,17€,Bizkaia
Iñaki Urrutia: Esto No Es Un Concurso,Teatro,20221106,20221106,"42.817643,-1.648541",Pamplona/Iruña,13 / 16 €,Navarra
Festival Internacional De Teatro De Vitoria-Gasteiz 2022: Gure Kanoa (Estreno),Actividad Infantil,20221106,20221106,"42.846718,-2.671635",Vitoria-Gasteiz,6 €,Araba
La Granja De Zenón: El Gran Gallo,Actividad Infantil,20221106,20221106,"42.817643,-1.648541",Pamplona/Iruña,18€/26€/24€/15€,Navarra
La Pamplonesa: El Rumor De La Aurora,Concierto,20221106,20221106,"42.817643,-1.648541",Pamplona/Iruña,4€,Navarra
Aspects + Room,Danza,20221106,20221106,"43.362286,-3.012567",Getxo,10 €,Bizkaia
Batetik Bestera,Actividad Infantil,20221106,20221106,"43.297258,-2.256848",Zumaia,0,Gipuzkoa
Musikarium,Actividad Infantil,20221106,20221106,"43.20752,-2.887839",Arrigorriaga,5 / 7 €,Bizkaia
Exposición De Pintura De Pablo Casares,Exposición,20220923,20221106,"43.280364,-2.171588",Zarautz,Gratis,Gipuzkoa
Exposición Ertibil Bizkaia 2022 (Basauri),Exposición,20221017,20221106,"43.239656,-2.885518",Basauri,Gratis,Bizkaia
Quique González: Sur En El Valle,Concierto,20221106,20221106,"43.338272,-1.789207",Irun,10€ / 15€,Gipuzkoa
Gure Zirkua 2022 (Antsoain),Teatro,20221021,20221106,"42.839964,-1.641193",Ansoáin/Antsoain,0,Navarra
Auzo Eszena 2022: Magnolias,Teatro,20221106,20221106,"42.846718,-2.671635",Vitoria-Gasteiz,5 €,Araba
Hondamendia,Teatro,20221106,20221106,"43.06650504551312,-2.4890899658203125",Arrasate-Mondragon,0,Gipuzkoa
Ciclo Sendaberri: Suspensión,Teatro,20221106,20221106,"41.983498,-1.517805",Ribaforada,0,Navarra
Encuestros Sobre El Libro De Artista 2022,Festival,20221014,20221106,"43.320725,-1.984449",Donostia-San Sebastián,0,Gipuzkoa
Babestu: Vistoria Ascaso. Re:Tr1St3S,Proyección Audiovisual,20221006,20221106,"43.256963,-2.923441",Bilbao,0,Bizkaia
Babestu: M. Benito. Celeraka X Panda: M1 C4R4 N0 P3G4 C0N 3St3 Mund0,Otro,20221006,20221106,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
Festival De Teatro De Santurtzi 2022: Cigarreras,Teatro,20221106,20221106,"43.328711,-3.031772",Santurtzi,18€,Bizkaia
Hodei Magoa: Sentsazioak,Teatro,20221106,20221106,"43.320624,-3.020331",Portugalete,Gratis (con invitación),Bizkaia
"Emakume Sortzaileen Zikloa, Aiaraldea Ekintzen Faktorian: Piztu! Emakumeon Energia",Actividad Infantil,20221106,20221106,"43.143332,-2.962985",Llodio,5 / 8 €,Araba
Nyos,Concierto,20221106,20221106,"43.136978,-2.073914",Tolosa,8 €,Gipuzkoa
"Hiru Kortse, Azukre Asko Eta Brandy Gehiegi",Teatro,20221106,20221106,"43.312752,-1.899633",Errenteria,9 €,Gipuzkoa
Exposición: Fascination,Exposición,20221104,20221106,"43.4816474915,-1.55913102627",Biarritz,Gratis,Iparralde
Izurde Mutikoa,Actividad Infantil,20221105,20221106,"43.32580207042292,-2.987508773803711",Leioa,4 €,Bizkaia
Galder Varas: “Esto No Es Un Show”,Teatro,20221105,20221106,"43.256963,-2.923441",Bilbao,17€,Bizkaia
Kantu Bilduma,Concierto,20221106,20221106,"43.365053,-1.203747",Ustaritz,10 € (urririk 18 urtez pekoentzat),Iparralde
Babestu 2022: M1 C4R4 N0 P3G4 C0N 3St3 Mund0,Teatro,20221019,20221106,"43.256963,-2.923441",Bilbao,Gratis (con invitación),Bizkaia
Babestu 2022: El Íntimo Ritmo Del Azar: Diálogos Entre Máquinas Imperfectas,Exposición,20221021,20221106,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
Arah: Bazen Behin,Concierto,20221106,20221106,"43.362531,-1.791498",Hondarribia,0,Gipuzkoa
Mess + Irmo,Concierto,20221106,20221106,"43.320725,-1.984449",Donostia-San Sebastián,10 €,Gipuzkoa
Festival De Teatro Amateur De Alegria-Dulantzi 2022: Páncreas,Teatro,20221106,20221106,"42.841492,-2.513507",Alegría-Dulantzi,"1,5 / 3 €",Araba
The Chords Uk,Concierto,20221106,20221106,"43.256963,-2.923441",Bilbao,18 €,Bizkaia
Bertso Saioa: Andoni Egaña + Sebastian Lizaso,Bertsolarismo,20221106,20221106,"43.236922,-2.149008",Aia,0,Gipuzkoa
Xxiv Muestra De Teatro De Aquí: Yo Soy Cyrano,Teatro,20221106,20221106,"42.817643,-1.648541",Pamplona/Iruña,"Entrada libre, previa inscripción",Navarra
Ventanas,Teatro,20221106,20221106,"43.317233,-2.678958",Gernika-Lumo,"3,75 / 5 €",Bizkaia
Encuentros De Teatro Vasco De Azpeitia 2022: La Tarara,Teatro,20221106,20221106,"43.183900834486366,-2.2654151916503906",Azpeitia,10 €,Gipuzkoa
Will Johnson,Concierto,20221106,20221106,"43.320725,-1.984449",Donostia-San Sebastián,12 / 15 €,Gipuzkoa
Zu Eta Ni Sudurluze Bi,Actividad Infantil,20221106,20221106,"43.256963,-2.923441",Bilbao,5 €,Bizkaia
Exposición: Emakumeak Aberria Eginez,Exposición,20221007,20221106,"43.320725,-1.984449",Donostia-San Sebastián,0,Gipuzkoa
Encuentros Bai De Arte Público De Intxaurrondo,Festival,20221105,20221106,"43.320725,-1.984449",Donostia-San Sebastián,0,Gipuzkoa
Ipuingarria Izango Da 2022,Festival,20221103,20221106,"42.817643,-1.648541",Pamplona/Iruña,0,Navarra
Concierto De La Banda Municipal De Txistularis De San Sebastián,Concierto,20221106,20221106,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Festival Internacional De Trikitixa 2022,Festival,20221105,20221106,"43.221425,-2.813527",Galdakao,0,Bizkaia
Bertso Saio Berezia: Uxue Alberdi + Igor Elortza + Alaia Martin,Bertsolarismo,20221106,20221106,"43.299282,-1.857874",Oiartzun,0,Gipuzkoa
Banda Municipal De Música De Bilbao: “Manos De Vida…”,Concierto,20221106,20221106,"43.256963,-2.923441",Bilbao,5 €,Bizkaia
Scapino Ballet Rotterdam: Casablanca,Danza,20221106,20221106,"43.320725,-1.984449",Donostia-San Sebastián,42 / 34 / 27 / 22 / 11 €,Gipuzkoa
